staff_id,role,shift_start,shift_end,clinic_location
CE-PR-02,Provider,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-SU-01,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-SU-02,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-SU-03,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-SU-04,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-SU-05,Support,2026-02-19 08:00:00,2026-02-19 17:00:00,Central City
CE-PR-03,Provider,2026-02-19 09:00:00,2026-02-19 17:00:00,Central City
CE-PR-01,Provider,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-PR-02,Provider,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-SU-01,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-SU-02,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-SU-03,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-SU-04,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-SU-05,Support,2026-02-20 08:00:00,2026-02-20 17:00:00,Central City
CE-PR-03,Provider,2026-02-20 09:00:00,2026-02-20 17:00:00,Central City
CE-PR-01,Provider,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-PR-02,Provider,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-SU-01,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-SU-02,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-SU-03,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-SU-04,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-SU-05,Support,2026-02-21 08:00:00,2026-02-21 13:00:00,Central City
CE-PR-03,Provider,2026-02-21 09:00:00,2026-02-21 13:00:00,Central City
CE-PR-01,Provider,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-PR-02,Provider,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-SU-01,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-SU-02,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-SU-03,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-SU-04,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-SU-05,Support,2026-02-23 08:00:00,2026-02-23 17:00:00,Central City
CE-PR-03,Provider,2026-02-23 09:00:00,2026-02-23 17:00:00,Central City
CE-PR-01,Provider,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-PR-02,Provider,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-SU-01,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-SU-02,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-SU-03,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-SU-04,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-SU-05,Support,2026-02-24 08:00:00,2026-02-24 17:00:00,Central City
CE-PR-03,Provider,2026-02-24 09:00:00,2026-02-24 17:00:00,Central City
CE-PR-01,Provider,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-PR-02,Provider,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-SU-01,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-SU-02,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-SU-03,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-SU-04,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-SU-05,Support,2026-02-25 08:00:00,2026-02-25 17:00:00,Central City
CE-PR-03,Provider,2026-02-25 09:00:00,2026-02-25 17:00:00,Central City
CE-PR-01,Provider,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-PR-02,Provider,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-SU-01,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-SU-02,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-SU-03,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-SU-04,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-SU-05,Support,2026-02-26 08:00:00,2026-02-26 17:00:00,Central City
CE-PR-03,Provider,2026-02-26 09:00:00,2026-02-26 17:00:00,Central City
CE-PR-01,Provider,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-PR-02,Provider,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-SU-01,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-SU-02,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-SU-03,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-SU-04,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-SU-05,Support,2026-02-27 08:00:00,2026-02-27 17:00:00,Central City
CE-PR-03,Provider,2026-02-27 09:00:00,2026-02-27 17:00:00,Central City
CE-PR-01,Provider,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-PR-02,Provider,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-SU-01,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-SU-02,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-SU-03,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-SU-04,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-SU-05,Support,2026-02-28 08:00:00,2026-02-28 13:00:00,Central City
CE-PR-03,Provider,2026-02-28 09:00:00,2026-02-28 13:00:00,Central City
CE-PR-01,Provider,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-PR-02,Provider,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-SU-01,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-SU-02,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-SU-03,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-SU-04,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-SU-05,Support,2026-03-02 08:00:00,2026-03-02 17:00:00,Central City
CE-PR-03,Provider,2026-03-02 09:00:00,2026-03-02 17:00:00,Central City
CE-PR-01,Provider,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-PR-02,Provider,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-SU-01,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-SU-02,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-SU-03,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-SU-04,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-SU-05,Support,2026-03-03 08:00:00,2026-03-03 17:00:00,Central City
CE-PR-03,Provider,2026-03-03 09:00:00,2026-03-03 17:00:00,Central City
CE-PR-01,Provider,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-PR-02,Provider,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-SU-01,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-SU-02,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-SU-03,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-SU-04,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-SU-05,Support,2026-03-04 08:00:00,2026-03-04 17:00:00,Central City
CE-PR-03,Provider,2026-03-04 09:00:00,2026-03-04 17:00:00,Central City
CE-PR-01,Provider,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-PR-02,Provider,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-SU-01,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-SU-02,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-SU-03,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-SU-04,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-SU-05,Support,2026-03-05 08:00:00,2026-03-05 17:00:00,Central City
CE-PR-03,Provider,2026-03-05 09:00:00,2026-03-05 17:00:00,Central City
CE-PR-01,Provider,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-PR-02,Provider,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-SU-01,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-SU-02,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-SU-03,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-SU-04,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-SU-05,Support,2026-03-06 08:00:00,2026-03-06 17:00:00,Central City
CE-PR-03,Provider,2026-03-06 09:00:00,2026-03-06 17:00:00,Central City
CE-PR-01,Provider,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-PR-02,Provider,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-SU-01,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-SU-02,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-SU-03,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-SU-04,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-SU-05,Support,2026-03-07 08:00:00,2026-03-07 13:00:00,Central City
CE-PR-03,Provider,2026-03-07 09:00:00,2026-03-07 13:00:00,Central City
CE-PR-01,Provider,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-PR-02,Provider,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-SU-01,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-SU-02,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-SU-03,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-SU-04,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-SU-05,Support,2026-03-09 08:00:00,2026-03-09 17:00:00,Central City
CE-PR-03,Provider,2026-03-09 09:00:00,2026-03-09 17:00:00,Central City
CE-PR-01,Provider,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-PR-02,Provider,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-SU-01,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-SU-02,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-SU-03,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-SU-04,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-SU-05,Support,2026-03-10 08:00:00,2026-03-10 17:00:00,Central City
CE-PR-03,Provider,2026-03-10 09:00:00,2026-03-10 17:00:00,Central City
CE-PR-01,Provider,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-PR-02,Provider,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-SU-01,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-SU-02,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-SU-03,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-SU-04,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-SU-05,Support,2026-03-11 08:00:00,2026-03-11 17:00:00,Central City
CE-PR-03,Provider,2026-03-11 09:00:00,2026-03-11 17:00:00,Central City
CE-PR-01,Provider,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-PR-02,Provider,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-SU-01,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-SU-02,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-SU-03,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-SU-04,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-SU-05,Support,2026-03-12 08:00:00,2026-03-12 17:00:00,Central City
CE-PR-03,Provider,2026-03-12 09:00:00,2026-03-12 17:00:00,Central City
CE-PR-01,Provider,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-PR-02,Provider,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-SU-01,Support,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-SU-02,Support,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-SU-03,Support,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-SU-04,Support,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-SU-05,Support,2026-03-13 08:00:00,2026-03-13 17:00:00,Central City
CE-PR-03,Provider,2026-03-13 09:00:00,2026-03-13 17:00:00,Central City
CE-PR-01,Provider,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-PR-02,Provider,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-SU-01,Support,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-SU-02,Support,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-SU-03,Support,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-SU-04,Support,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-SU-05,Support,2026-03-14 08:00:00,2026-03-14 13:00:00,Central City
CE-PR-03,Provider,2026-03-14 09:00:00,2026-03-14 13:00:00,Central City
CE-PR-01,Provider,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-PR-02,Provider,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-SU-01,Support,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-SU-02,Support,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-SU-03,Support,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-SU-04,Support,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-SU-05,Support,2026-03-16 08:00:00,2026-03-16 17:00:00,Central City
CE-PR-03,Provider,2026-03-16 09:00:00,2026-03-16 17:00:00,Central City
CE-PR-01,Provider,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-PR-02,Provider,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-SU-01,Support,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-SU-02,Support,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-SU-03,Support,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-SU-04,Support,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-SU-05,Support,2026-03-17 08:00:00,2026-03-17 17:00:00,Central City
CE-PR-03,Provider,2026-03-17 09:00:00,2026-03-17 17:00:00,Central City
CE-PR-01,Provider,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-PR-02,Provider,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-SU-01,Support,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-SU-02,Support,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-SU-03,Support,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-SU-04,Support,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-SU-05,Support,2026-03-18 08:00:00,2026-03-18 17:00:00,Central City
CE-PR-03,Provider,2026-03-18 09:00:00,2026-03-18 17:00:00,Central City
CE-PR-01,Provider,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-PR-02,Provider,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-SU-01,Support,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-SU-02,Support,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-SU-03,Support,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-SU-04,Support,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-SU-05,Support,2026-03-19 08:00:00,2026-03-19 17:00:00,Central City
CE-PR-03,Provider,2026-03-19 09:00:00,2026-03-19 17:00:00,Central City
CE-PR-01,Provider,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-PR-02,Provider,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-SU-01,Support,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-SU-02,Support,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-SU-03,Support,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-SU-04,Support,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-SU-05,Support,2026-03-20 08:00:00,2026-03-20 17:00:00,Central City
CE-PR-03,Provider,2026-03-20 09:00:00,2026-03-20 17:00:00,Central City
CE-PR-01,Provider,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-PR-02,Provider,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-SU-01,Support,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-SU-02,Support,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-SU-03,Support,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-SU-04,Support,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-SU-05,Support,2026-03-21 08:00:00,2026-03-21 13:00:00,Central City
CE-PR-03,Provider,2026-03-21 09:00:00,2026-03-21 13:00:00,Central City
CE-PR-01,Provider,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-PR-02,Provider,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-SU-01,Support,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-SU-02,Support,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-SU-03,Support,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-SU-04,Support,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-SU-05,Support,2026-03-23 08:00:00,2026-03-23 17:00:00,Central City
CE-PR-03,Provider,2026-03-23 09:00:00,2026-03-23 17:00:00,Central City
CE-PR-01,Provider,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-PR-02,Provider,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-SU-01,Support,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-SU-02,Support,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-SU-03,Support,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-SU-04,Support,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-SU-05,Support,2026-03-24 08:00:00,2026-03-24 17:00:00,Central City
CE-PR-03,Provider,2026-03-24 09:00:00,2026-03-24 17:00:00,Central City
CE-PR-01,Provider,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-PR-02,Provider,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-SU-01,Support,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-SU-02,Support,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-SU-03,Support,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-SU-04,Support,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-SU-05,Support,2026-03-25 08:00:00,2026-03-25 17:00:00,Central City
CE-PR-03,Provider,2026-03-25 09:00:00,2026-03-25 17:00:00,Central City
CE-PR-01,Provider,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-PR-02,Provider,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-SU-01,Support,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-SU-02,Support,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-SU-03,Support,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-SU-04,Support,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-SU-05,Support,2026-03-26 08:00:00,2026-03-26 17:00:00,Central City
CE-PR-03,Provider,2026-03-26 09:00:00,2026-03-26 17:00:00,Central City
CE-PR-01,Provider,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-PR-02,Provider,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-SU-01,Support,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-SU-02,Support,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-SU-03,Support,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-SU-04,Support,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-SU-05,Support,2026-03-27 08:00:00,2026-03-27 17:00:00,Central City
CE-PR-03,Provider,2026-03-27 09:00:00,2026-03-27 17:00:00,Central City
CE-PR-01,Provider,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-PR-02,Provider,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-SU-01,Support,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-SU-02,Support,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-SU-03,Support,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-SU-04,Support,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-SU-05,Support,2026-03-28 08:00:00,2026-03-28 13:00:00,Central City
CE-PR-03,Provider,2026-03-28 09:00:00,2026-03-28 13:00:00,Central City
CE-PR-01,Provider,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-PR-02,Provider,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-SU-01,Support,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-SU-02,Support,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-SU-03,Support,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-SU-04,Support,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-SU-05,Support,2026-03-30 08:00:00,2026-03-30 17:00:00,Central City
CE-PR-03,Provider,2026-03-30 09:00:00,2026-03-30 17:00:00,Central City
CE-PR-01,Provider,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-PR-02,Provider,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-SU-01,Support,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-SU-02,Support,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-SU-03,Support,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-SU-04,Support,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-SU-05,Support,2026-03-31 08:00:00,2026-03-31 17:00:00,Central City
CE-PR-03,Provider,2026-03-31 09:00:00,2026-03-31 17:00:00,Central City
CE-PR-01,Provider,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-PR-02,Provider,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-SU-01,Support,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-SU-02,Support,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-SU-03,Support,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-SU-04,Support,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-SU-05,Support,2026-04-01 08:00:00,2026-04-01 17:00:00,Central City
CE-PR-03,Provider,2026-04-01 09:00:00,2026-04-01 17:00:00,Central City
CE-PR-01,Provider,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-PR-02,Provider,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-SU-01,Support,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-SU-02,Support,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-SU-03,Support,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-SU-04,Support,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-SU-05,Support,2026-04-02 08:00:00,2026-04-02 17:00:00,Central City
CE-PR-03,Provider,2026-04-02 09:00:00,2026-04-02 17:00:00,Central City
CE-PR-01,Provider,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-PR-02,Provider,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-SU-01,Support,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-SU-02,Support,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-SU-03,Support,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-SU-04,Support,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
CE-SU-05,Support,2026-04-03 08:00:00,2026-04-03 17:00:00,Central City
